  29 "parent": "http://dbpedia.org/resource/Scientific_method",
  23 "parent": "http://dbpedia.org/resource/Computer",
  20 "parent": "http://dbpedia.org/resource/Video_game",
  20 "parent": "http://dbpedia.org/resource/Technology",
  20 "parent": "http://dbpedia.org/resource/Artificial_intelligence",
  18 "parent": "http://dbpedia.org/resource/Science",
  18 "parent": "http://dbpedia.org/resource/Human",
  17 "parent": "http://dbpedia.org/resource/Science_fiction",
  16 "parent": "http://dbpedia.org/resource/Software",
  15 "parent": "http://dbpedia.org/resource/System",
  15 "parent": "http://dbpedia.org/resource/PC_game",
  14 "parent": "http://dbpedia.org/resource/Television_program",
  14 "parent": "http://dbpedia.org/resource/Philosophy_of_science",
  13 "parent": "http://dbpedia.org/resource/Research",
  13 "parent": "http://dbpedia.org/resource/Mind",
  13 "parent": "http://dbpedia.org/resource/Mathematical_optimization",
  13 "parent": "http://dbpedia.org/resource/Glossary_of_chess",
  13 "parent": "http://dbpedia.org/resource/Electronics",
  13 "parent": "http://dbpedia.org/resource/Artificial_neural_network",
  12 "parent": "http://dbpedia.org/resource/Programming_language",
  12 "parent": "http://dbpedia.org/resource/Information_technology",
  12 "parent": "http://dbpedia.org/resource/Game",
  12 "parent": "http://dbpedia.org/resource/Employment",
  12 "parent": "http://dbpedia.org/resource/20th_century",
  11 "parent": "http://dbpedia.org/resource/Wikipedia",
  11 "parent": "http://dbpedia.org/resource/United_States",
  11 "parent": "http://dbpedia.org/resource/Systems_engineering",
  11 "parent": "http://dbpedia.org/resource/Subroutine",
  11 "parent": "http://dbpedia.org/resource/Robot",
  11 "parent": "http://dbpedia.org/resource/Philosophy",
  11 "parent": "http://dbpedia.org/resource/Nuclear_reactor",
  11 "parent": "http://dbpedia.org/resource/Life",
  11 "parent": "http://dbpedia.org/resource/Level_(video_gaming)",
  11 "parent": "http://dbpedia.org/resource/Law",
  11 "parent": "http://dbpedia.org/resource/History_of_science",
  11 "parent": "http://dbpedia.org/resource/Film",
  11 "parent": "http://dbpedia.org/resource/Evolution",
  11 "parent": "http://dbpedia.org/resource/Electromagnetic_radiation",
  10 "parent": "http://dbpedia.org/resource/World_population",
  10 "parent": "http://dbpedia.org/resource/Time",
  10 "parent": "http://dbpedia.org/resource/Physics",
  10 "parent": "http://dbpedia.org/resource/Nuclear_weapon",
  10 "parent": "http://dbpedia.org/resource/Methodology",
  10 "parent": "http://dbpedia.org/resource/Materials_science",
  10 "parent": "http://dbpedia.org/resource/Internet_forum",
  10 "parent": "http://dbpedia.org/resource/Electricity_generation",
  10 "parent": "http://dbpedia.org/resource/Computing",
  10 "parent": "http://dbpedia.org/resource/Computer_program",
  10 "parent": "http://dbpedia.org/resource/Computer_network",
  10 "parent": "http://dbpedia.org/resource/Application_software",
  10 "parent": "http://dbpedia.org/resource/Agriculture",
   9 "parent": "http://dbpedia.org/resource/Space",
   9 "parent": "http://dbpedia.org/resource/Solar_energy",
   9 "parent": "http://dbpedia.org/resource/Sociology",
   9 "parent": "http://dbpedia.org/resource/Publishing",
   9 "parent": "http://dbpedia.org/resource/Literature",
   9 "parent": "http://dbpedia.org/resource/Federal_government_of_the_United_States",
   9 "parent": "http://dbpedia.org/resource/Electric_field",
   9 "parent": "http://dbpedia.org/resource/Education",
   9 "parent": "http://dbpedia.org/resource/Control_theory",
   9 "parent": "http://dbpedia.org/resource/Computer_science",
   9 "parent": "http://dbpedia.org/resource/Computer_data_storage",
   9 "parent": "http://dbpedia.org/resource/Citation",
   9 "parent": "http://dbpedia.org/resource/Algorithm",
   8 "parent": "http://dbpedia.org/resource/Transport",
   8 "parent": "http://dbpedia.org/resource/Spacecraft",
   8 "parent": "http://dbpedia.org/resource/Source_code",
   8 "parent": "http://dbpedia.org/resource/Sound",
   8 "parent": "http://dbpedia.org/resource/Software_development",
   8 "parent": "http://dbpedia.org/resource/Social_networking_service",
   8 "parent": "http://dbpedia.org/resource/Science_fiction_film",
   8 "parent": "http://dbpedia.org/resource/Role-playing_video_game",
   8 "parent": "http://dbpedia.org/resource/Radioactive_decay",
   8 "parent": "http://dbpedia.org/resource/Public_transport",
   8 "parent": "http://dbpedia.org/resource/Professor",
   8 "parent": "http://dbpedia.org/resource/Patch_(computing)",
   8 "parent": "http://dbpedia.org/resource/Online_advertising",
   8 "parent": "http://dbpedia.org/resource/Natural_language_processing",
   8 "parent": "http://dbpedia.org/resource/Mathematics",
   8 "parent": "http://dbpedia.org/resource/Massively_multiplayer_online_role-playing_game",
   8 "parent": "http://dbpedia.org/resource/Integrated_circuit",
   8 "parent": "http://dbpedia.org/resource/Game_theory",
   8 "parent": "http://dbpedia.org/resource/First-order_logic",
   8 "parent": "http://dbpedia.org/resource/Experiment",
   8 "parent": "http://dbpedia.org/resource/Energy",
   8 "parent": "http://dbpedia.org/resource/Data_storage_device",
   8 "parent": "http://dbpedia.org/resource/Computer_security",
   8 "parent": "http://dbpedia.org/resource/Common_law",
   8 "parent": "http://dbpedia.org/resource/Classical_mechanics",
   8 "parent": "http://dbpedia.org/resource/Academia",
   8 "parent": "http://dbpedia.org/resource/3D_printing",
   7 "parent": "http://dbpedia.org/resource/Video_game_console",
   7 "parent": "http://dbpedia.org/resource/User_(computing)",
   7 "parent": "http://dbpedia.org/resource/Urban_planning",
   7 "parent": "http://dbpedia.org/resource/Traffic_collision",
   7 "parent": "http://dbpedia.org/resource/Telecommunication",
   7 "parent": "http://dbpedia.org/resource/Systems_theory",
   7 "parent": "http://dbpedia.org/resource/Statistics",
   7 "parent": "http://dbpedia.org/resource/Spaceflight",
   7 "parent": "http://dbpedia.org/resource/Software_release_life_cycle",
   7 "parent": "http://dbpedia.org/resource/Society",
   7 "parent": "http://dbpedia.org/resource/Short_story",
   7 "parent": "http://dbpedia.org/resource/Scientific_journal",
   7 "parent": "http://dbpedia.org/resource/Role-playing_game",
   7 "parent": "http://dbpedia.org/resource/Rocket_engine",
   7 "parent": "http://dbpedia.org/resource/Research_and_development",
   7 "parent": "http://dbpedia.org/resource/Radioactive_waste",
   7 "parent": "http://dbpedia.org/resource/Quantum_field_theory",
   7 "parent": "http://dbpedia.org/resource/Player_character",
   7 "parent": "http://dbpedia.org/resource/Nuclear_power",
   7 "parent": "http://dbpedia.org/resource/Narrative",
   7 "parent": "http://dbpedia.org/resource/Microorganism",
   7 "parent": "http://dbpedia.org/resource/Man",
   7 "parent": "http://dbpedia.org/resource/Machine",
   7 "parent": "http://dbpedia.org/resource/Logic",
   7 "parent": "http://dbpedia.org/resource/Internet",
   7 "parent": "http://dbpedia.org/resource/Internal_combustion_engine",
   7 "parent": "http://dbpedia.org/resource/Intelligence",
   7 "parent": "http://dbpedia.org/resource/Government",
   7 "parent": "http://dbpedia.org/resource/Game_mechanics",
   7 "parent": "http://dbpedia.org/resource/Evolutionary_psychology",
   7 "parent": "http://dbpedia.org/resource/Ethology",
   7 "parent": "http://dbpedia.org/resource/Epistemology",
   7 "parent": "http://dbpedia.org/resource/Electronic_component",
   7 "parent": "http://dbpedia.org/resource/Electricity",
   7 "parent": "http://dbpedia.org/resource/Electric_power",
   7 "parent": "http://dbpedia.org/resource/E-commerce",
   7 "parent": "http://dbpedia.org/resource/Dynamical_system",
   7 "parent": "http://dbpedia.org/resource/Contract",
   7 "parent": "http://dbpedia.org/resource/Computer_hardware",
   7 "parent": "http://dbpedia.org/resource/Cognitive_science",
   7 "parent": "http://dbpedia.org/resource/Central_processing_unit",
   7 "parent": "http://dbpedia.org/resource/Business_process",
   7 "parent": "http://dbpedia.org/resource/Behaviorism",
   7 "parent": "http://dbpedia.org/resource/Award",
   7 "parent": "http://dbpedia.org/resource/Attention",
   7 "parent": "http://dbpedia.org/resource/Advertising",
   7 "parent": "http://dbpedia.org/resource/Academic_degree",
   6 "parent": "http://dbpedia.org/resource/World_War_II",
   6 "parent": "http://dbpedia.org/resource/War",
   6 "parent": "http://dbpedia.org/resource/Video_game_developer",
   6 "parent": "http://dbpedia.org/resource/Unmanned_aerial_vehicle",
   6 "parent": "http://dbpedia.org/resource/Travel",
   6 "parent": "http://dbpedia.org/resource/Thermal_energy_storage",
   6 "parent": "http://dbpedia.org/resource/Special_relativity",
   6 "parent": "http://dbpedia.org/resource/Spacecraft_propulsion",
   6 "parent": "http://dbpedia.org/resource/Software_engineering",
   6 "parent": "http://dbpedia.org/resource/Scientific_modelling",
   6 "parent": "http://dbpedia.org/resource/Science_in_the_medieval_Islamic_world",
   6 "parent": "http://dbpedia.org/resource/Railroad_switch",
   6 "parent": "http://dbpedia.org/resource/Quantum_mechanics",
   6 "parent": "http://dbpedia.org/resource/Process_(computing)",
   6 "parent": "http://dbpedia.org/resource/Printing",
   6 "parent": "http://dbpedia.org/resource/Population",
   6 "parent": "http://dbpedia.org/resource/Politics",
   6 "parent": "http://dbpedia.org/resource/Personal_computer",
   6 "parent": "http://dbpedia.org/resource/Partial_differential_equation",
   6 "parent": "http://dbpedia.org/resource/Outer_space",
   6 "parent": "http://dbpedia.org/resource/Operating_system",
   6 "parent": "http://dbpedia.org/resource/Numerical_analysis",
   6 "parent": "http://dbpedia.org/resource/Normal_distribution",
   6 "parent": "http://dbpedia.org/resource/Norm_(social)",
   6 "parent": "http://dbpedia.org/resource/New_product_development",
   6 "parent": "http://dbpedia.org/resource/Nervous_system",
   6 "parent": "http://dbpedia.org/resource/Mobile_phone",
   6 "parent": "http://dbpedia.org/resource/Mining",
   6 "parent": "http://dbpedia.org/resource/Mass_media",
   6 "parent": "http://dbpedia.org/resource/Magic_realism",
   6 "parent": "http://dbpedia.org/resource/Literary_criticism",
   6 "parent": "http://dbpedia.org/resource/Language",
   6 "parent": "http://dbpedia.org/resource/Invention",
   6 "parent": "http://dbpedia.org/resource/Internet_service_provider",
   6 "parent": "http://dbpedia.org/resource/Information",
   6 "parent": "http://dbpedia.org/resource/Industrial_Revolution",
   6 "parent": "http://dbpedia.org/resource/Idealism",
   6 "parent": "http://dbpedia.org/resource/Human_spaceflight",
   6 "parent": "http://dbpedia.org/resource/Human_body",
   6 "parent": "http://dbpedia.org/resource/History",
   6 "parent": "http://dbpedia.org/resource/Health_care",
   6 "parent": "http://dbpedia.org/resource/Hard_disk_drive",
   6 "parent": "http://dbpedia.org/resource/Gross_domestic_product",
   6 "parent": "http://dbpedia.org/resource/Greenhouse_gas",
   6 "parent": "http://dbpedia.org/resource/God",
   6 "parent": "http://dbpedia.org/resource/Gene",
   6 "parent": "http://dbpedia.org/resource/Fossil_fuel",
   6 "parent": "http://dbpedia.org/resource/Film_adaptation",
   6 "parent": "http://dbpedia.org/resource/Experience_point",
   6 "parent": "http://dbpedia.org/resource/Ethics",
   6 "parent": "http://dbpedia.org/resource/Electromagnetic_spectrum",
   6 "parent": "http://dbpedia.org/resource/Economy",
   6 "parent": "http://dbpedia.org/resource/Economics",
   6 "parent": "http://dbpedia.org/resource/Economic_development",
   6 "parent": "http://dbpedia.org/resource/Ecology",
   6 "parent": "http://dbpedia.org/resource/Dualism_(philosophy_of_mind)",
   6 "parent": "http://dbpedia.org/resource/Developmental_biology",
   6 "parent": "http://dbpedia.org/resource/Database",
   6 "parent": "http://dbpedia.org/resource/Copyright",
   6 "parent": "http://dbpedia.org/resource/Continuum_mechanics",
   6 "parent": "http://dbpedia.org/resource/Computer_simulation",
   6 "parent": "http://dbpedia.org/resource/Computer-generated_imagery",
   6 "parent": "http://dbpedia.org/resource/Cognition",
   6 "parent": "http://dbpedia.org/resource/Blog",
   6 "parent": "http://dbpedia.org/resource/Battery_(electricity)",
   6 "parent": "http://dbpedia.org/resource/Applied_science",
   6 "parent": "http://dbpedia.org/resource/Anime",
   6 "parent": "http://dbpedia.org/resource/Aerospace_engineering",
   6 "parent": "http://dbpedia.org/resource/3D_computer_graphics",
   5 "parent": "http://dbpedia.org/resource/Writer",
   5 "parent": "http://dbpedia.org/resource/World_Wide_Web",
   5 "parent": "http://dbpedia.org/resource/World",
   5 "parent": "http://dbpedia.org/resource/Wind_power",
   5 "parent": "http://dbpedia.org/resource/Website",
   5 "parent": "http://dbpedia.org/resource/Weapon",
   5 "parent": "http://dbpedia.org/resource/Walking",
   5 "parent": "http://dbpedia.org/resource/Virtual_reality",
   5 "parent": "http://dbpedia.org/resource/Video",
   5 "parent": "http://dbpedia.org/resource/University",
   5 "parent": "http://dbpedia.org/resource/United_States_Armed_Forces",
   5 "parent": "http://dbpedia.org/resource/Trade",
   5 "parent": "http://dbpedia.org/resource/Thought",
   5 "parent": "http://dbpedia.org/resource/Theatre",
   5 "parent": "http://dbpedia.org/resource/Television_network",
   5 "parent": "http://dbpedia.org/resource/Teacher",
   5 "parent": "http://dbpedia.org/resource/Surgery",
   5 "parent": "http://dbpedia.org/resource/Superconductivity",
   5 "parent": "http://dbpedia.org/resource/Structural_engineering",
   5 "parent": "http://dbpedia.org/resource/Statistic_(role-playing_games)",
   5 "parent": "http://dbpedia.org/resource/Star_system",
   5 "parent": "http://dbpedia.org/resource/Star_Wars",
   5 "parent": "http://dbpedia.org/resource/Social_science",
   5 "parent": "http://dbpedia.org/resource/Social_psychology",
   5 "parent": "http://dbpedia.org/resource/Simulation",
   5 "parent": "http://dbpedia.org/resource/Silicon",
   5 "parent": "http://dbpedia.org/resource/Set_theory",
   5 "parent": "http://dbpedia.org/resource/Science_fiction_on_television",
   5 "parent": "http://dbpedia.org/resource/Scholasticism",
   5 "parent": "http://dbpedia.org/resource/Scale_model",
   5 "parent": "http://dbpedia.org/resource/Renewable_energy",
   5 "parent": "http://dbpedia.org/resource/Religion",
   5 "parent": "http://dbpedia.org/resource/Radio_frequency",
   5 "parent": "http://dbpedia.org/resource/Radio-frequency_identification",
   5 "parent": "http://dbpedia.org/resource/Pump",
   5 "parent": "http://dbpedia.org/resource/Psychology",
   5 "parent": "http://dbpedia.org/resource/Psychoanalysis",
   5 "parent": "http://dbpedia.org/resource/Proprietary_software",
   5 "parent": "http://dbpedia.org/resource/Product_(business)",
   5 "parent": "http://dbpedia.org/resource/Printed_circuit_board",
   5 "parent": "http://dbpedia.org/resource/Power_(social_and_political)",
   5 "parent": "http://dbpedia.org/resource/Pollution",
   5 "parent": "http://dbpedia.org/resource/Political_science",
   5 "parent": "http://dbpedia.org/resource/Planet",
   5 "parent": "http://dbpedia.org/resource/Physician",
   5 "parent": "http://dbpedia.org/resource/Physical_law",
   5 "parent": "http://dbpedia.org/resource/Phase_transition",
   5 "parent": "http://dbpedia.org/resource/Pharmacology",
   5 "parent": "http://dbpedia.org/resource/Person",
   5 "parent": "http://dbpedia.org/resource/Party",
   5 "parent": "http://dbpedia.org/resource/Paradigm_shift",
   5 "parent": "http://dbpedia.org/resource/Organization",
   5 "parent": "http://dbpedia.org/resource/Organic_compound",
   5 "parent": "http://dbpedia.org/resource/Optimization_problem",
   5 "parent": "http://dbpedia.org/resource/Open-source_software",
   5 "parent": "http://dbpedia.org/resource/Nuclear_fusion",
   5 "parent": "http://dbpedia.org/resource/Novel",
   5 "parent": "http://dbpedia.org/resource/Neuroscience",
   5 "parent": "http://dbpedia.org/resource/Military_operation",
   5 "parent": "http://dbpedia.org/resource/Military_engineering",
   5 "parent": "http://dbpedia.org/resource/Mathematical_logic",
   5 "parent": "http://dbpedia.org/resource/Materialism",
   5 "parent": "http://dbpedia.org/resource/Logical_positivism",
   5 "parent": "http://dbpedia.org/resource/Livestock",
   5 "parent": "http://dbpedia.org/resource/Light",
   5 "parent": "http://dbpedia.org/resource/Labour_economics",
   5 "parent": "http://dbpedia.org/resource/Kinetic_energy",
   5 "parent": "http://dbpedia.org/resource/Intimate_relationship",
   5 "parent": "http://dbpedia.org/resource/Interstellar_travel",
   5 "parent": "http://dbpedia.org/resource/Internet_access",
   5 "parent": "http://dbpedia.org/resource/Instruction_set",
   5 "parent": "http://dbpedia.org/resource/Innovation",
   5 "parent": "http://dbpedia.org/resource/IBM_PC_compatible",
   5 "parent": "http://dbpedia.org/resource/History_of_video_game_consoles_(seventh_generation)",
   5 "parent": "http://dbpedia.org/resource/Hierarchy",
   5 "parent": "http://dbpedia.org/resource/Hedge_fund",
   5 "parent": "http://dbpedia.org/resource/Hacker_(computer_security)",
   5 "parent": "http://dbpedia.org/resource/HTML_element",
   5 "parent": "http://dbpedia.org/resource/Graph_theory",
   5 "parent": "http://dbpedia.org/resource/Global_warming",
   5 "parent": "http://dbpedia.org/resource/Geology",
   5 "parent": "http://dbpedia.org/resource/General_relativity",
   5 "parent": "http://dbpedia.org/resource/Gene_therapy",
   5 "parent": "http://dbpedia.org/resource/Force",
   5 "parent": "http://dbpedia.org/resource/Filmmaking",
   5 "parent": "http://dbpedia.org/resource/Fiction",
   5 "parent": "http://dbpedia.org/resource/Feedback",
   5 "parent": "http://dbpedia.org/resource/Extraterrestrial_life",
   5 "parent": "http://dbpedia.org/resource/Entity",
   5 "parent": "http://dbpedia.org/resource/Engineer",
   5 "parent": "http://dbpedia.org/resource/Energy_storage",
   5 "parent": "http://dbpedia.org/resource/Embedded_system",
   5 "parent": "http://dbpedia.org/resource/Electrical_grid",
   5 "parent": "http://dbpedia.org/resource/Electric_generator",
   5 "parent": "http://dbpedia.org/resource/Document",
   5 "parent": "http://dbpedia.org/resource/Doctorate",
   5 "parent": "http://dbpedia.org/resource/Doctor_of_Philosophy",
   5 "parent": "http://dbpedia.org/resource/Disease",
   5 "parent": "http://dbpedia.org/resource/Developmental_psychology",
   5 "parent": "http://dbpedia.org/resource/Developed_country",
   5 "parent": "http://dbpedia.org/resource/Derivative",
   5 "parent": "http://dbpedia.org/resource/Data_compression",
   5 "parent": "http://dbpedia.org/resource/Crystal_structure",
   5 "parent": "http://dbpedia.org/resource/Coordinate_system",
   5 "parent": "http://dbpedia.org/resource/Control_flow",
   5 "parent": "http://dbpedia.org/resource/Consciousness",
   5 "parent": "http://dbpedia.org/resource/Computer_programming",
   5 "parent": "http://dbpedia.org/resource/Computer_architecture",
   5 "parent": "http://dbpedia.org/resource/Computer_animation",
   5 "parent": "http://dbpedia.org/resource/Computer_and_Video_Games",
   5 "parent": "http://dbpedia.org/resource/Computational_science",
   5 "parent": "http://dbpedia.org/resource/Computational_complexity_theory",
   5 "parent": "http://dbpedia.org/resource/Comic_book",
   5 "parent": "http://dbpedia.org/resource/Climate_change",
   5 "parent": "http://dbpedia.org/resource/Chemical_reaction",
   5 "parent": "http://dbpedia.org/resource/Cellular_automaton",
   5 "parent": "http://dbpedia.org/resource/Cargo",
   5 "parent": "http://dbpedia.org/resource/Capitalism",
   5 "parent": "http://dbpedia.org/resource/Broadcasting",
